15,IOTU148_Plexauridae,IOTU162_Alcyonacea,IOTU136_Alcyonacea,IOTU69_Porifera,IOTU59_Porifera,IOTU122_Porifera,IOTU64_Porifera,IOTU118_Porifera,IOTU114_Plantae,IOTU58_Corallinales,IOTU17_Nicella,IOTU40_Caryophylliidae,IOTU56_Porifera,IOTU19_Stylasteridae,IOTU167_Alcyonacea,IOTU71_Porifera,IOTU57_Porifera,IOTU61_Anthozoa,IOTU116_Porifera,IOTU3_Eleutherobia,IOTU169_Alcyonacea,IOTU128_Bryozoa,IOTU171_Antipatharia,IOTU20_Distichopora,IOTU173_Alcyonacea,IOTU151_Stichopathes,IOTU55_Antipatharia,IOTU138_Alcyonacea,IOTU86_Plexauridae,IOTU2_Arthropoda,IOTU74_Hydrozoa,IOTU203_Porifera,IOTU204_Zoantharia,IOTU192_Porifera,IOTU205_Alcyonacea,IOTU185_Porifera,IOTU211_Porifera,IOTU145_Alcyonacea,IOTU166_Unknown,IOTU42_Tubastraea,IOTU32_Alcyonacea,IOTU176_Antipatharia,IOTU23_Cirrhipathes,IOTU27_Stylopathes,IOTU29_Antipathes,IOTU73_Bryozoa,IOTU479_Porifera,IOTU14_Annella,IOTU150_Ellisellidae,IOTU302_Alcyonacea,IOTU168_Stylasteridae,IOTU52_Stylaster,IOTU1_Porifera,IOTU569_Porifera,IOTU340_Leptoseris,IOTU68_Porifera,IOTU336_Hydrozoa,IOTU308_Halimeda,IOTU379_Porites,IOTU453_Leptastrea,IOTU97_Pavona,IOTU386_Phaeophyceae,IOTU92_Acropora,IOTU149_Corallinales,IOTU49_Pachyseris,IOTU376_Zoantharia,IOTU108_Platygyra,IOTU229_Porifera,IOTU441_Echinoidea,IOTU109_Leptoria,IOTU462_Porifera,IOTU37_Cyphastrea,IOTU8_Sinularia,IOTU35_Acropora_juvenile,IOTU309_Porifera,IOTU398_Favites,IOTU405_Fungia,IOTU430_Xeniidae,IOTU442_Porifera,IOTU93_Acropora,IOTU6_Sarcophyton,IOTU399_Porites,IOTU36_Pavona,IOTU451_Galaxea,IOTU98_Pavona,IOTU377_Atriolum,IOTU259_Porifera,IOTU450_Zoantharia,IOTU463_Gastropoda,IOTU38_Cyphastrea,IOTU464_Nephtheidae,IOTU465_Porites,IOTU107_Platygyra,IOTU50_Tunicata,IOTU466_Lobophyllia,IOTU354_Porifera,IOTU222_Hydrozoa,IOTU382_Halimeda,IOTU475_Porifera,IOTU476_Porifera,IOTU478_Porifera,IOTU448_Porifera,IOTU483_Porifera,IOTU485_Porifera,IOTU433_Acropora,IOTU26_Antipatharia,IOTU461_Acropora,IOTU497_Alcyonacea,IOTU43_Turbinaria,IOTU500_Scleractinia,IOTU501_Porites,IOTU503_Scleractinia,IOTU381_Halopterididae,IOTU157_Viminella,IOTU540_Acropora,IOTU41_Acropora,IOTU543_Acropora,IOTU380_Stylissa,IOTU498_Heliopora,IOTU100_Astreopora,IOTU393_Astreopora,IOTU333_Montipora,IOTU401_Gardineroseris,IOTU44_Leptoseris,IOTU391_Goniastrea,IOTU530_Turbinaria,IOTU499_Acanthastrea,IOTU105_Lobophyllia,IOTU47_Oxypora,IOTU423_Astrea,IOTU422_Astrea,IOTU394_Cyphastrea,IOTU102_Dipsastraea,IOTU424_Dipsastraea,IOTU103_Dipsastraea,IOTU111_Dipsastraea,IOTU104_Dipsastraea,IOTU517_Echinopora,IOTU113_Favites,IOTU406_Favites,IOTU502_Favites,IOTU402_Goniastrea,IOTU432_Goniastrea,IOTU496_Plesiastrea,IOTU7_Pocillopora,IOTU175_Porites,IOTU403_Psammocora,IOTU421_Leptastrea,IOTU48_Leptoseris,IOTU316_Ascidiacea,IOTU553_Favites,IOTU561_Porifera,IOTU524_Cyphastrea,IOTU299_Porifera,IOTU99_Porifera,IOTU567_Scleractinia,IOTU235_Antipatharia,IOTU534_Leptoseris,IOTU53_Crustacea,IOTU62_Asteroidea,IOTU60_Crustacea,IOTU63_Echinoidea,IOTU66_Antipatharia,IOTU72_Crustacea,IOTU75_Alcyonacea,IOTU76_Porifera,IOTU54_Aplysiidae,IOTU70_Cnidaria,IOTU195_Porifera,IOTU134_Echinoidea,IOTU9_Unknown,IOTU582_Porifera,IOTU392_Scleractinia,IOTU13_Scleronephthya,IOTU231_Alcyoniina,IOTU404_Porifera,IOTU156_Ellisellidae,IOTU436_Alcyonacea,IOTU147_Ellisellidae,IOTU385_Tunicata,IOTU425_Codium,IOTU388_Ulvales,IOTU400_Leptoseris,IOTU338_Alcyonacea,IOTU417_Mycedium,IOTU224_Porifera,IOTU212_Porifera,IOTU345_Alcyonacea,IOTU326_Antipatharia,IOTU407_Alveopora,IOTU10_Clavulariidae,IOTU87_Astrororgia,IOTU449_Tunicata,IOTU310_Rhodophyta,IOTU481_Porifera,IOTU484_Porifera,IOTU487_Porifera,IOTU89_Plexauridae,IOTU312_Theonella,IOTU525_Polychaeta,IOTU522_Porifera,IOTU526_Alcyonacea,IOTU121_Antipatharia,IOTU528_Palythoa,IOTU538_Acropora,IOTU523_Astreopora,IOTU45_Leptoseris,IOTU416_Leptoseris,IOTU547_Scleractinia,IOTU420_Echinopora,IOTU521_Favites,IOTU508_Porites,IOTU217_Leptastrea,IOTU334_Fromia nodosa,IOTU533_Leptoseris,IOTU552_encrusting_juvenile,IOTU562_Porifera,IOTU227_Porifera,IOTU564_Porifera,IOTU361_Myriopathidae,IOTU439_Myriopathes,IOTU261_Asteroidea,IOTU232_Porifera,IOTU223_Hydrozoa,IOTU34_Holaxonia,IOTU278_Hydrozoa,IOTU16_Alcyonacea,IOTU356_Alcyoniina,IOTU368_Antipatharia,IOTU77_Actiniaria,IOTU315_Porifera,IOTU321_Nephtheidae,IOTU216_Hydrozoa,IOTU369_Aplysiidae,IOTU341_Alcyonacea,IOTU240_Acanthogorgia,IOTU329_Antipatharia,IOTU313_Antipatharia,IOTU346_Porifera,IOTU11_Chromonephthea,IOTU335_Alcyonacea,IOTU284_Hydrozoa,IOTU12_Scleronephthya,IOTU25_Myriopathes,IOTU384_Chlorophyta,IOTU480_Porifera,IOTU67_Hydrozoa,IOTU305_Antipatharia,IOTU250_Halopterididae,IOTU215_Melithaeidae,IOTU370_Chicoreus microphyllus,IOTU165_Echinophyllia,IOTU119_Hydrozoa,IOTU152_Ellisellidae,IOTU207_Alcyonacea,IOTU182_Alcyonacea,IOTU115_Porifera,IOTU219_Nephtheidae,IOTU220_Ovulidae,IOTU225_Porifera,IOTU15_Astrororgia,IOTU226_Plexauridae,IOTU228_Plexauridae,IOTU21_Antipatharia,IOTU160_Acanthogorgia,IOTU125_Porifera,IOTU233_Alcyonacea,IOTU234_Alcyonacea,IOTU158_Dichotella,IOTU272_Plexauridae,IOTU238_Hydrozoa,IOTU266_Alcyonacea,IOTU221_Anthozoa,IOTU429_Porifera,IOTU155_Ellisellidae,IOTU31_Chironephthya,IOTU198_Alcyonacea,IOTU560_Porifera,IOTU566_Porifera,IOTU288_Porifera,IOTU177_Crustacea,IOTU179_Aplysiidae,IOTU181_Alcyonacea,IOTU137_Alcyonacea,IOTU129_Alcyonacea,IOTU186_Alcyonacea,IOTU190_Bryozoa,IOTU146_Alcyonacea,IOTU532_Porifera,IOTU90_Porifera,IOTU178_Alcyonacea,IOTU199_Alcyonacea,IOTU200_Alcyonacea,IOTU409_Cyphastrea,IOTU458_Millepora,IOTU460_Nephtheidae,IOTU237_Alcyonacea,IOTU454_Fungia,IOTU455_Porifera,IOTU94_Acropora,IOTU411_Dipsastraea,IOTU504_Scleractinia,IOTU110_Paragoniastrea,IOTU513_Scleractinia,IOTU101_Dipsastraea,IOTU245_Montipora,IOTU516_Leptastrea,IOTU106_Pavona,IOTU434_Turbinaria,IOTU317_Pleuractis,IOTU512_Echinophyllia,IOTU456_Lobophyllia,IOTU112_Favites,IOTU193_Favites,IOTU550_Zoantharia,IOTU477_Porifera,IOTU565_Porifera,IOTU79_Plexauridae,IOTU120_Anthozoa,IOTU65_Porifera,IOTU123_Brisingida,IOTU81_Plexauridae,IOTU124_Zoantharia,IOTU126_Brisingida,IOTU91_Spondylus,IOTU127_Ellisellidae,IOTU332_Porifera,IOTU468_Antipatharia,IOTU85_Antipatharia,IOTU438_Porifera,IOTU264_Alcyoniina,IOTU446_Antipatharia,IOTU435_Chlorophyta,IOTU437_Didemnum,IOTU408_Montipora,IOTU519_Porifera,IOTU531_Psammocora,IOTU518_Acropora,IOTU529_Leptoseris,IOTU545_Millepora,IOTU371_Porifera,IOTU184_Porifera,IOTU331_Antipatharia,IOTU209_Porifera,IOTU251_Nephtheidae,IOTU357_Cnidaria,IOTU256_Alcyonacea,IOTU268_Alcyoniina,IOTU358_Alcyonacea,IOTU18_Ifalukellidae,IOTU270_Caulerpaceae,IOTU360_Alcyoniina,IOTU363_Holothuroidea,IOTU365_Ophiuroidae,IOTU364_Alcyonacea,IOTU30_Bryozoa,IOTU366_Anthozoa,IOTU349_Cnidaria,IOTU161_Plexauridae,IOTU373_Porifera,IOTU362_Clavelina,IOTU243_Alcyoniina,IOTU281_Alcyonacea,IOTU318_Haliclona,IOTU551_Porifera,IOTU355_Antipathidae,IOTU372_Astreopora,IOTU568_Fungiidae,IOTU419_Montipora,IOTU189_Alcyonacea,IOTU239_Alcyonacea,IOTU241_Anthozoa,IOTU242_Alcyonacea,IOTU244_Plexauridae,IOTU88_Alcyonacea,IOTU246_Plexauridae,IOTU33_Plexauridae,IOTU247_Alcyonacea,IOTU163_Acanthogorgia,IOTU248_Porifera,IOTU252_Alcyoniina,IOTU24_Antipatharia,IOTU257_Anthozoa,IOTU325_Heliana,IOTU249_Acanthogorgiidae,IOTU440_Alcyonacea,IOTU143_Antipatharia,IOTU493_Dendrophyllidae,IOTU255_Alcyonacea,IOTU4_Eleutherobia,IOTU183_Ovulidae,IOTU187_Alcyoniina,IOTU188_Nephtheidae,IOTU180_Plexauridae,IOTU142_Alcyonacea,IOTU269_Alcyonacea,IOTU492_Alcyonacea,IOTU427_Hydrozoa,IOTU28_Antipatharia,IOTU426_Acropora,IOTU488_Tunicata,IOTU459_Zoantharia,IOTU495_Porifera,IOTU469_Valonia,IOTU39_Porites,IOTU548_Dipsastraea,IOTU549_Leptastrea,IOTU546_Favites_juvenile,IOTU554_Paragoniastrea,IOTU5_Porifera,IOTU117_Alcyonacea,IOTU130_Porifera,IOTU292_Antipatharia,IOTU306_Animalia,IOTU443_Pocillopora,IOTU396_Acropora,IOTU507_Platygyra,IOTU520_Alcyonacea,IOTU397_Favites,IOTU506_Merulina,IOTU555_Coscinaraea,IOTU311_Alcyoniina,IOTU314_Plexauridae,IOTU265_Dendronephthya,IOTU304_Alcyonacea,IOTU159_Nicella,IOTU319_Alcyonacea,IOTU320_Holothuroidea,IOTU322_Alcyoniina,IOTU323_Alcyonacea,IOTU343_Alcyonacea,IOTU347_Ellisellidae,IOTU470_Echinopora,IOTU258_Anthozoa,IOTU260_Nephtheidae,IOTU218_Alcyonacea,IOTU22_Antipatharia,IOTU262_Nephtheidae,IOTU263_Alcyoniina,IOTU359_Alcyonacea,IOTU428_Alcyonacea,IOTU474_Caryophylliidae,IOTU563_Porifera,IOTU301_Alcyoniina,IOTU80_Alcyonacea,IOTU196_Alcyonacea,IOTU197_Alcyonacea,IOTU201_Plexauridae,IOTU253_Anthozoa,IOTU490_Alcyonacea,IOTU191_Porifera,IOTU445_Holothuroidea,IOTU457_Acropora,IOTU389_Chlorophyta,IOTU46_Echinopora,IOTU51_Oxypora,IOTU144_Porifera,IOTU174_Favites,IOTU214_Porites,IOTU267_Scleractinia,IOTU254_Zoantharia,IOTU537_Acropora,IOTU539_Acropora,IOTU541_Acropora,IOTU542_Acropora,IOTU467_Fromia,IOTU418_Leptoseris,IOTU527_Montipora,IOTU140_Animalia,IOTU141_Holothuroidea,IOTU378_Porifera,IOTU383_Goniopora,IOTU387_Millepora,IOTU367_Fungiidae,IOTU390_Alcyoniidae,Juvenile,IOTU289_Ellisellidae,IOTU327_Acanthogorgiidae,IOTU280_Plexauridae,IOTU153_Heliana,IOTU486_Porifera,IOTU154_Alcyonacea,IOTU291_Unknown,IOTU273_Porifera,IOTU286_Plexauridae,IOTU293_Alcyonacea,IOTU294_Cnidaria,IOTU296_Bivalvia,IOTU297_Alcyonacea,IOTU300_Alcyonacea,IOTU295_Ellisella,IOTU276_Alcyoniina,IOTU298_Anthozoa,IOTU324_Alcyonacea,IOTU236_Alcyonacea,IOTU491_Alcyonacea,IOTU96_Acropora,IOTU473_Scleractinia,IOTU95_Astreopora,IOTU511_Chlorophyta,IOTU535_Acropora,IOTU536_Acropora,IOTU544_Acropora,IOTU194_Pavona,IOTU515_Leptastrea,IOTU78_Actiniaria,IOTU84_Anthomastus,IOTU139_Dichotella,IOTU410_Leptastrea,IOTU412_Dipsastraea,IOTU413_Actiniaria,IOTU414_Holothuroidea,IOTU415_Goniopora,IOTU395_Acropora,IOTU172_Scleractinia,IOTU330_Ellisellidae,IOTU348_Alcyonacea,IOTU350_Alcyonacea,IOTU352_Porifera,IOTU353_Antipatharia,IOTU351_Gastropoda,IOTU375_Porifera,IOTU444_Porifera,IOTU277_Alcyonacea,IOTU339_Annelida,IOTU282_Aplysiidae,IOTU283_Crustacea,IOTU274_Porifera,IOTU206_Alcyonacea,IOTU285_Bryozoa,IOTU287_Cnidaria,IOTU290_Animalia,IOTU482_Gastropoda,IOTU489_Alcyonacea,IOTU208_Echinoidea,IOTU210_Crustacea,IOTU213_Porifera,IOTU131_Unknown,IOTU514_Cnidaria,IOTU170_Stylasteridae,IOTU447_Chlorophyta,IOTU472_Coscinaraea,IOTU494_Pocillopora,IOTU509_Acanthastrea,IOTU471_Favites,IOTU452_Phyllidia,IOTU510_Caulastraea,IOTU133_Ellisellidae,IOTU83_Plexauridae,IOTU82_Alcyonacea,IOTU307_Alcyonacea,IOTU132_Narella,IOTU135_Stylasteridae,IOTU431_Tunicata,IOTU328_Alcyonacea,IOTU337_Alcyonacea,IOTU344_Plexauridae,IOTU342_Clavelina,IOTU230_Alcyonacea,IOTU505_Porifera,IOTU374_Antipatharia,IOTU164_Scleractinia,IOTU271_Alcyoniina,IOTU275_Asteroidea,IOTU279_Gastropoda,IOTU303_Polychaeta
IDR,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
